9	275	342	219	85	69	49	59	42	73	60	275	342	219	85	69	49	59	42	72	60	85	82	74	51	45	36	40	32	48	41	0	0	0	0	0	2	0	1	0	0	5	6	6	6	6	6	7	7	7	5	6	4	4	5	5	5	4	6	4	5	11	10	9	9	10	10	10	9	10	10	39	37	33	27	24	22	23	20	25	24	132	186	297	85	63	48	52	40	59	50	132	185	295	84	63	48	53	39	61	50
26	275	341	219	85	69	51	59	42	72	59	275	342	220	85	69	49	59	42	72	59	86	82	74	51	46	36	41	32	48	41	0	0	0	0	0	0	1	1	0	0	6	6	5	6	6	6	6	6	6	6	4	4	4	5	4	5	4	5	4	5	10	10	10	10	9	9	10	9	10	10	37	37	34	28	24	22	23	20	26	24	132	186	297	84	64	46	52	39	60	50	132	186	295	84	64	46	52	40	60	51
50	275	341	220	85	68	50	60	42	73	59	275	341	219	85	68	50	59	43	73	59	85	82	74	51	45	36	42	32	48	43	0	0	0	1	4	1	0	2	1	0	7	6	6	6	5	7	6	5	7	5	4	4	4	5	5	5	4	5	4	5	10	10	10	10	9	9	10	11	10	10	36	37	34	27	24	23	24	21	26	25	132	186	297	85	64	47	52	39	59	50	132	186	296	85	64	47	52	40	60	51
60	275	342	220	85	69	50	59	43	73	59	275	342	220	85	69	49	60	42	73	59	85	81	74	52	45	37	41	31	48	41	0	0	0	0	0	1	0	1	0	0	6	6	6	6	6	7	6	6	5	6	4	4	4	5	4	6	4	5	4	4	10	11	10	10	9	9	10	9	10	10	37	37	34	28	24	22	23	20	26	24	132	186	297	85	63	47	52	40	59	51	132	187	296	84	63	47	52	40	59	50
75	275	341	220	85	69	49	59	42	72	59	275	341	219	85	69	49	59	42	72	59	85	81	73	51	43	37	41	31	48	42	0	0	0	0	0	0	0	0	0	2	5	5	5	6	7	6	6	7	5	6	6	5	6	6	4	5	4	4	5	4	10	10	10	9	9	9	9	8	10	10	38	37	34	27	26	23	23	21	26	25	132	185	297	85	64	47	51	39	59	50	132	185	295	86	63	47	52	40	59	52
93	275	341	220	85	68	48	59	40	72	59	275	342	220	85	69	50	61	42	73	60	85	82	74	51	45	36	40	32	48	42	0	0	0	0	0	1	0	1	0	1	5	6	6	6	6	7	6	7	6	6	4	4	4	5	5	5	5	5	4	4	10	10	10	10	10	10	10	9	10	10	37	37	35	28	26	22	23	20	26	24	132	186	297	85	64	46	52	40	60	50	132	186	296	85	63	46	52	40	59	50
110	275	341	221	86	69	50	60	42	73	60	275	342	220	84	69	50	59	42	76	59	85	82	74	51	45	36	41	32	49	43	0	0	0	0	0	1	1	2	0	2	7	6	6	7	6	7	7	5	7	6	5	4	5	4	5	5	4	6	6	5	11	10	10	10	11	9	9	8	10	10	37	38	35	27	25	22	24	21	27	24	132	186	296	85	63	47	53	40	61	51	132	185	295	85	64	48	52	41	60	50
133	275	341	219	85	68	49	60	41	72	59	276	341	220	85	69	49	60	42	72	59	85	82	74	52	45	36	42	31	48	41	0	0	0	1	0	1	0	1	0	0	6	6	5	7	7	7	6	6	5	5	4	4	3	5	5	6	6	5	3	5	10	10	10	10	11	10	10	11	11	10	36	37	34	27	25	22	24	19	26	25	132	186	297	85	63	47	51	41	60	50	132	187	295	86	65	48	53	40	60	50
145	275	341	219	85	69	49	61	42	73	59	275	342	219	86	70	50	59	42	73	59	86	81	75	52	45	36	40	31	48	41	1	1	0	0	0	2	0	1	0	1	6	6	6	6	6	7	6	6	7	5	5	5	4	5	5	5	4	5	4	4	11	10	10	9	9	9	9	9	10	10	37	37	34	27	26	23	24	19	26	24	132	186	297	85	63	48	53	40	59	49	133	187	295	85	65	48	53	40	60	50
162	275	341	219	89	69	49	59	41	72	59	276	341	220	85	69	49	59	42	72	59	85	81	74	51	45	36	41	31	48	42	0	0	0	1	0	1	0	1	0	1	5	5	6	6	6	7	6	6	5	6	4	4	4	4	5	5	4	4	5	4	10	10	9	10	9	9	10	8	10	10	37	37	34	27	25	21	23	20	26	23	132	186	297	84	64	46	52	39	60	50	133	186	295	84	63	46	52	39	59	50
178	275	341	219	85	69	49	59	42	73	60	275	342	220	85	69	50	60	42	72	60	85	82	74	52	46	36	41	31	49	42	0	0	1	0	1	1	0	1	0	0	5	6	7	6	5	7	6	6	5	5	5	5	5	5	5	5	4	5	4	4	11	10	11	10	10	11	11	9	10	10	37	37	34	27	25	23	24	19	26	24	132	185	297	85	63	48	53	40	59	49	132	186	295	86	65	48	53	40	60	50
195	275	341	219	85	69	49	59	43	72	61	275	341	220	85	69	49	59	42	72	60	85	81	74	51	45	36	41	32	49	41	1	0	0	0	0	1	0	1	1	1	6	6	6	6	6	7	5	5	6	5	4	4	4	5	5	5	4	5	4	5	11	11	11	10	10	9	9	9	10	10	37	38	35	28	25	21	24	20	25	24	133	187	297	85	63	47	52	40	60	50	132	186	296	85	64	46	51	39	59	51
211	275	341	220	86	68	49	60	42	72	59	275	341	220	85	69	49	59	41	72	59	85	82	74	51	45	36	41	31	48	41	0	0	0	0	0	0	0	0	0	0	6	5	5	5	5	6	6	7	6	5	4	4	5	6	7	5	4	5	4	4	11	12	10	11	9	9	9	10	10	10	37	37	34	27	25	22	24	20	25	24	132	186	297	85	63	47	52	40	60	50	132	186	296	85	63	47	52	39	60	50
228	274	341	219	85	69	50	59	42	72	59	276	341	220	85	69	49	60	42	73	59	85	83	75	51	45	36	41	31	48	41	1	1	1	0	0	0	0	0	0	0	6	7	7	7	5	7	5	6	6	5	5	5	4	5	5	5	4	4	4	4	10	10	10	10	9	9	10	9	10	10	37	37	34	28	25	22	24	19	26	24	132	186	296	85	63	47	52	39	60	50	132	186	295	86	63	47	52	39	61	50
247	275	341	219	86	69	51	60	41	73	59	276	341	220	85	69	50	60	43	72	59	85	82	74	51	45	36	41	32	49	42	0	0	0	0	0	2	1	2	1	1	5	5	5	5	6	6	6	6	5	6	6	4	4	5	5	6	5	5	6	5	11	12	9	10	10	9	9	10	10	10	37	38	34	28	25	23	24	19	25	24	132	186	296	85	64	47	52	40	60	51	132	186	296	85	64	47	52	41	60	50
265	275	341	219	85	69	50	60	42	72	58	275	342	220	85	69	49	59	41	72	59	87	83	74	51	45	36	41	31	47	41	0	0	0	0	0	1	0	1	0	0	5	6	6	6	6	7	5	6	5	6	5	4	4	5	5	5	4	5	4	5	10	11	9	9	9	9	9	9	10	10	37	37	34	28	25	21	24	20	26	24	133	187	297	85	64	48	52	39	60	50	133	185	296	85	63	46	52	39	60	50
281	275	341	219	87	69	50	59	41	72	59	275	341	220	86	70	49	59	42	72	60	85	81	74	52	46	37	41	31	47	41	0	0	0	0	0	0	0	1	0	0	6	7	5	7	6	7	5	6	5	7	4	4	4	4	5	5	5	5	4	4	10	10	10	9	10	9	10	8	10	11	37	37	34	27	24	22	24	20	26	24	132	185	296	85	64	46	52	39	60	50	131	186	296	84	64	46	52	39	61	50
297	275	341	220	85	69	50	59	43	74	59	275	342	220	85	69	50	61	42	73	60	85	81	74	51	45	36	41	32	48	41	0	0	0	0	0	2	0	1	0	0	6	6	5	6	6	7	6	6	6	6	4	4	4	6	6	5	4	4	4	4	9	10	10	9	9	9	10	10	10	10	38	37	34	28	24	22	23	19	25	24	132	186	296	87	64	46	52	39	60	50	132	186	295	84	64	47	52	40	60	50
314	275	341	220	86	70	49	61	41	74	59	275	341	219	85	70	50	61	43	72	59	85	82	74	52	45	37	41	31	48	42	0	0	0	2	0	1	0	1	1	1	6	6	6	6	6	7	6	6	5	6	4	4	4	4	5	6	6	5	5	5	10	10	10	11	10	9	10	10	11	11	37	37	34	28	24	22	23	20	26	24	132	186	296	85	64	46	52	39	60	50	132	187	295	84	64	46	52	39	60	50
331	276	342	220	84	69	49	59	42	72	59	275	342	219	87	70	49	61	42	73	59	85	81	74	53	46	38	41	31	48	41	0	0	0	0	1	2	1	1	0	0	6	6	6	6	6	7	5	6	5	5	5	4	4	6	4	5	4	4	5	5	10	10	10	11	11	11	10	9	10	10	38	37	34	29	27	23	24	20	26	24	132	186	297	85	64	47	52	41	59	50	132	186	296	85	63	46	52	40	60	50
348	275	341	220	85	69	49	59	42	73	59	275	342	220	84	69	50	59	42	72	59	85	82	74	51	45	36	41	32	48	42	0	0	0	2	1	2	0	1	0	2	6	6	5	6	6	8	6	6	5	6	4	4	4	4	5	6	6	5	4	4	10	10	11	10	10	9	10	9	11	10	37	37	36	28	24	22	24	20	26	24	131	186	297	85	64	47	52	40	60	51	132	186	295	84	64	48	52	39	59	50
366	275	341	220	85	69	49	59	42	72	59	275	341	220	85	69	49	60	42	72	59	85	81	74	51	45	36	41	31	48	41	0	0	0	0	0	0	0	1	0	1	6	5	5	5	6	6	6	6	5	6	5	4	4	5	5	5	4	5	4	4	10	10	11	10	12	9	11	10	11	10	37	37	34	27	25	24	24	19	25	25	132	186	297	85	64	48	52	41	60	51	132	186	295	85	64	46	52	40	60	50
