20	255	301	188	79	71	43	51	38	63	50	255	301	188	79	71	44	52	35	63	50	55	59	56	43	43	31	35	26	41	35	15	16	14	13	12	11	11	10	12	11	2	2	2	2	2	3	2	3	2	2	3	2	3	3	3	4	3	4	3	3	7	7	7	6	7	7	8	9	9	8	22	21	20	17	17	14	16	14	16	15	108	147	212	73	59	38	43	31	49	41	108	147	211	73	60	39	43	31	49	41
26	255	301	188	79	71	44	52	35	63	50	255	301	188	78	70	44	52	35	64	50	54	58	56	43	43	31	35	26	41	34	15	15	15	13	12	11	12	12	12	13	2	3	3	2	2	2	2	3	2	2	3	2	4	3	3	4	4	5	4	3	7	7	7	7	6	7	8	7	10	8	22	21	20	17	16	14	16	15	18	15	106	147	211	73	59	39	43	32	49	40	106	147	212	72	60	39	43	32	50	41
31	255	301	189	79	71	44	51	35	63	49	255	301	188	79	71	44	52	35	64	49	55	60	57	43	43	31	34	25	41	34	16	17	15	13	12	11	11	10	11	11	2	3	3	2	2	3	2	3	3	3	4	3	3	3	3	4	3	3	6	4	7	7	7	7	7	7	8	7	11	9	23	22	20	18	17	15	16	13	18	17	107	147	212	73	59	39	43	32	51	42	107	147	211	73	60	39	44	33	49	41
43	255	301	188	78	70	45	52	35	62	50	255	301	189	79	70	44	52	35	63	50	55	59	55	44	44	31	35	26	41	34	15	15	15	13	12	11	12	12	11	13	2	3	2	3	2	3	5	3	1	3	3	3	3	4	3	4	5	5	4	4	7	7	7	7	7	8	9	8	9	8	22	22	20	19	17	16	15	13	17	15	107	147	212	73	61	40	44	33	49	41	107	146	211	73	59	40	44	31	49	41
59	255	301	188	79	69	44	52	35	63	51	255	301	189	79	71	44	52	35	63	50	55	59	56	44	43	31	34	26	41	34	15	15	14	12	12	11	11	10	12	11	2	2	2	2	2	2	2	3	2	2	3	3	3	3	3	4	4	4	3	3	7	7	7	7	7	7	8	7	8	9	22	22	20	18	17	15	16	14	16	16	107	147	211	73	60	39	43	32	49	41	107	147	211	72	59	41	43	32	49	41
81	255	301	188	79	70	43	52	35	63	51	255	301	188	79	71	44	53	35	64	50	54	59	55	43	43	31	35	25	41	36	15	16	15	13	12	13	13	11	13	13	2	3	2	3	2	3	3	3	1	3	3	2	2	3	3	3	3	4	3	3	7	7	7	7	7	7	8	9	9	8	22	22	20	18	17	16	16	13	16	15	107	147	212	72	59	39	43	32	49	41	107	147	212	73	60	39	43	33	49	42
93	255	301	188	79	71	44	53	35	64	50	255	301	188	79	71	43	52	36	64	50	55	58	55	43	42	31	35	26	41	34	14	15	14	13	12	12	12	11	13	13	2	2	2	2	2	3	3	3	2	3	2	2	3	3	3	4	5	5	4	5	6	7	7	7	7	7	9	9	9	9	22	22	20	18	17	15	17	14	16	16	106	147	211	73	60	39	43	33	50	41	107	147	212	73	59	39	43	32	49	42
110	255	301	188	78	71	45	53	34	63	50	255	301	189	79	70	44	52	34	63	49	55	59	56	43	43	31	35	26	41	34	15	16	15	13	12	11	11	10	12	11	2	1	2	2	1	2	3	3	2	2	2	4	3	3	3	4	4	4	4	3	7	8	7	7	7	7	8	8	8	8	22	21	20	17	16	16	15	13	16	16	107	147	211	72	60	39	44	32	49	40	107	147	211	72	60	39	43	32	49	40
134	255	300	188	79	71	44	52	35	63	50	255	301	189	79	71	42	52	35	63	50	55	59	56	43	43	31	35	26	41	34	15	15	14	13	13	11	12	10	12	11	2	1	2	2	3	3	3	3	1	2	3	3	3	3	3	4	4	4	3	4	6	6	7	7	7	7	8	7	9	9	22	22	21	18	17	15	15	14	16	16	107	147	211	73	60	39	43	32	49	40	107	148	211	72	59	39	42	32	49	40
144	255	301	188	78	71	43	52	35	64	49	255	301	190	79	71	43	52	35	63	49	54	59	55	44	43	31	37	25	41	35	15	15	14	13	12	11	11	10	12	11	2	2	3	3	1	3	2	3	2	3	3	2	3	3	2	5	3	3	3	4	8	7	7	7	8	9	9	8	9	8	22	22	21	19	18	16	16	13	16	16	107	147	212	74	60	39	43	31	49	40	108	147	212	74	61	40	43	31	49	40
162	255	301	189	79	71	43	52	35	63	49	255	301	189	79	71	44	51	35	63	50	56	60	56	42	43	31	35	26	41	34	16	16	15	13	12	11	12	11	12	11	2	2	2	2	1	2	2	3	2	2	4	4	2	3	3	4	3	6	4	4	7	7	7	7	7	7	8	10	10	10	22	23	20	18	17	15	15	13	16	16	108	148	212	74	60	39	43	31	49	40	107	148	213	74	61	40	43	31	49	41
178	255	301	188	79	71	44	51	36	63	50	255	301	189	79	71	43	52	35	65	50	55	59	55	43	44	31	37	26	40	34	16	16	16	13	12	11	12	10	12	11	2	2	1	2	1	2	2	2	2	3	3	3	3	3	2	4	4	4	2	4	8	7	7	7	6	7	8	7	8	8	22	22	22	19	18	15	16	14	16	15	107	147	212	74	60	38	43	31	49	40	107	148	211	72	61	39	43	31	49	40
